NUM ITERATIONS:	4381
FINAL VALUES:	3.8994e-05	0	0	
writing to: output_1.txt

V1(t) and V2(t) have finished calculating and is located in output_1.txt

Begin parameter extraction for a2/a1, tau1, tau2
3.51295e+173 -1.99893e-05 5e-08
3.49893e+173 -1.99891e-05 5e-08
3.48496e+173 -1.99889e-05 5e-08
3.47105e+173 -1.99887e-05 5e-08
3.45719e+173 -1.99885e-05 5e-08
3.44339e+173 -1.99883e-05 5e-08
3.42964e+173 -1.99881e-05 5e-08
3.41595e+173 -1.99879e-05 5e-08
3.40232e+173 -1.99877e-05 5e-08
3.38873e+173 -1.99875e-05 5e-08
3.37521e+173 -1.99873e-05 5e-08
3.36173e+173 -1.99871e-05 5e-08
3.34831e+173 -1.99869e-05 5e-08
3.33495e+173 -1.99867e-05 5e-08
3.32163e+173 -1.99865e-05 5e-08
3.30837e+173 -1.99863e-05 5e-08
3.29517e+173 -1.99861e-05 5e-08
3.28201e+173 -1.99859e-05 5e-08
3.26891e+173 -1.99857e-05 5e-08
3.25586e+173 -1.99855e-05 5e-08
3.24286e+173 -1.99853e-05 5e-08
3.22992e+173 -1.99851e-05 5e-08
3.21702e+173 -1.99849e-05 5e-08
3.20418e+173 -1.99847e-05 5e-08
3.19139e+173 -1.99845e-05 5e-08
3.17865e+173 -1.99843e-05 5e-08
3.16596e+173 -1.99841e-05 5e-08
3.15332e+173 -1.99839e-05 5e-08
3.14073e+173 -1.99837e-05 5e-08
3.1282e+173 -1.99835e-05 5e-08
3.11571e+173 -1.99833e-05 5e-08
3.10327e+173 -1.99831e-05 5e-08
3.09088e+173 -1.99829e-05 5e-08
3.07854e+173 -1.99827e-05 5e-08
3.06625e+173 -1.99825e-05 5e-08
3.05401e+173 -1.99823e-05 5e-08
3.04182e+173 -1.99821e-05 5e-08
3.02968e+173 -1.99819e-05 5e-08
3.01758e+173 -1.99817e-05 5e-08
3.00554e+173 -1.99815e-05 5e-08
2.99354e+173 -1.99813e-05 5e-08
2.98159e+173 -1.99811e-05 5e-08
2.96969e+173 -1.99809e-05 5e-08
2.95783e+173 -1.99807e-05 5e-08
2.94602e+173 -1.99805e-05 5e-08
2.93426e+173 -1.99803e-05 5e-08
2.92255e+173 -1.99801e-05 5e-08
2.91088e+173 -1.99799e-05 5e-08
2.89926e+173 -1.99797e-05 5e-08
2.88769e+173 -1.99795e-05 5e-08
2.87616e+173 -1.99793e-05 5e-08
2.86468e+173 -1.99791e-05 5e-08
2.85324e+173 -1.99789e-05 5e-08
2.84185e+173 -1.99787e-05 5e-08
2.83051e+173 -1.99785e-05 5e-08
2.80795e+173 -1.99781e-05 5e-08
2.78558e+173 -1.99777e-05 5e-08
2.76338e+173 -1.99773e-05 5e-08
2.74137e+173 -1.99769e-05 5e-08
2.71952e+173 -1.99765e-05 5e-08
2.69785e+173 -1.99761e-05 5e-08
2.67636e+173 -1.99757e-05 5e-08
2.65503e+173 -1.99753e-05 5e-08
2.63388e+173 -1.99749e-05 5e-08
2.61289e+173 -1.99745e-05 5e-08
2.59207e+173 -1.99741e-05 5e-08
2.57142e+173 -1.99737e-05 5e-08
2.55093e+173 -1.99733e-05 5e-08
2.5306e+173 -1.99729e-05 5e-08
2.51044e+173 -1.99725e-05 5e-08
2.49043e+173 -1.99721e-05 5e-08
2.47059e+173 -1.99717e-05 5e-08
2.4509e+173 -1.99713e-05 5e-08
2.43137e+173 -1.99709e-05 5e-08
2.412e+173 -1.99705e-05 5e-08
2.39278e+173 -1.99701e-05 5e-08
2.37372e+173 -1.99697e-05 5e-08
2.3548e+173 -1.99693e-05 5e-08
2.33604e+173 -1.99689e-05 5e-08
2.31742e+173 -1.99685e-05 5e-08
2.29896e+173 -1.99681e-05 5e-08
2.28064e+173 -1.99677e-05 5e-08
2.26247e+173 -1.99673e-05 5e-08
2.24444e+173 -1.99669e-05 5e-08
2.22656e+173 -1.99665e-05 5e-08
2.20882e+173 -1.99661e-05 5e-08
2.19122e+173 -1.99657e-05 5e-08
2.17376e+173 -1.99653e-05 5e-08
2.15643e+173 -1.99649e-05 5e-08
2.13925e+173 -1.99645e-05 5e-08
2.12221e+173 -1.99641e-05 5e-08
2.1053e+173 -1.99637e-05 5e-08
2.08852e+173 -1.99633e-05 5e-08
2.07188e+173 -1.99629e-05 5e-08
2.05537e+173 -1.99625e-05 5e-08
2.03899e+173 -1.99621e-05 5e-08
2.02275e+173 -1.99617e-05 5e-08
2.00663e+173 -1.99613e-05 5e-08
1.99064e+173 -1.99609e-05 5e-08
1.97478e+173 -1.99605e-05 5e-08
1.95904e+173 -1.99601e-05 5e-08
1.94343e+173 -1.99597e-05 5e-08
1.92795e+173 -1.99593e-05 5e-08
1.91259e+173 -1.99589e-05 5e-08
1.89735e+173 -1.99585e-05 5e-08
1.86723e+173 -1.99577e-05 5e-08
1.83759e+173 -1.99569e-05 5e-08
1.80843e+173 -1.99561e-05 5e-08
1.77972e+173 -1.99553e-05 5e-08
1.75147e+173 -1.99545e-05 5e-08
1.72367e+173 -1.99537e-05 5e-08
1.69631e+173 -1.99529e-05 5e-08
1.66939e+173 -1.99521e-05 5e-08
1.64289e+173 -1.99513e-05 5e-08
1.61681e+173 -1.99505e-05 5e-08
1.59115e+173 -1.99497e-05 5e-08
1.56589e+173 -1.99489e-05 5e-08
1.54104e+173 -1.99481e-05 5e-08
1.51658e+173 -1.99473e-05 5e-08
1.49251e+173 -1.99465e-05 5e-08
1.46882e+173 -1.99457e-05 5e-08
1.4455e+173 -1.99449e-05 5e-08
1.42256e+173 -1.99441e-05 5e-08
1.39998e+173 -1.99433e-05 5e-08
1.37776e+173 -1.99425e-05 5e-08
1.35589e+173 -1.99417e-05 5e-08
1.33437e+173 -1.99409e-05 5e-08
1.31319e+173 -1.99401e-05 5e-08
1.29234e+173 -1.99393e-05 5e-08
1.27183e+173 -1.99385e-05 5e-08
1.25164e+173 -1.99377e-05 5e-08
1.21222e+173 -1.99361e-05 5e-08
1.17405e+173 -1.99345e-05 5e-08
1.13707e+173 -1.99329e-05 5e-08
1.10126e+173 -1.99313e-05 5e-08
1.06658e+173 -1.99297e-05 5e-08
1.03299e+173 -1.99281e-05 5e-08
1.00046e+173 -1.99265e-05 5e-08
9.68949e+172 -1.99249e-05 5e-08
9.38433e+172 -1.99233e-05 5e-08
9.08879e+172 -1.99217e-05 5e-08
8.80255e+172 -1.99201e-05 5e-08
8.52533e+172 -1.99185e-05 5e-08
8.25684e+172 -1.99169e-05 5e-08
7.74495e+172 -1.99137e-05 5e-08
7.2648e+172 -1.99105e-05 5e-08
6.81442e+172 -1.99073e-05 5e-08
6.39196e+172 -1.99041e-05 5e-08
5.99569e+172 -1.99009e-05 5e-08
5.62399e+172 -1.98977e-05 5e-08
5.27533e+172 -1.98945e-05 5e-08
4.64152e+172 -1.98881e-05 5e-08
4.08386e+172 -1.98817e-05 5e-08
3.59319e+172 -1.98753e-05 5e-08
2.78164e+172 -1.98625e-05 5e-08
2.15339e+172 -1.98497e-05 5e-08
1.29052e+172 -1.98241e-05 5e-08
7.734e+171 -1.97985e-05 5e-08
2.77771e+171 -1.97473e-05 5e-08
3.58304e+170 -1.96449e-05 5e-08
4.62186e+169 -1.95425e-05 5e-08
1.65997e+169 -1.94913e-05 5e-08
9.9481e+168 -1.94657e-05 5e-08
7.70124e+168 -1.94529e-05 5e-08
6.77597e+168 -1.94465e-05 5e-08
6.35589e+168 -1.94433e-05 5e-08
6.15572e+168 -1.94417e-05 5e-08
5.96186e+168 -1.94401e-05 5e-08
5.7741e+168 -1.94385e-05 5e-08
5.59225e+168 -1.94369e-05 5e-08
5.41613e+168 -1.94353e-05 5e-08
5.24556e+168 -1.94337e-05 5e-08
5.08036e+168 -1.94321e-05 5e-08
4.92036e+168 -1.94305e-05 5e-08
4.7654e+168 -1.94289e-05 5e-08
4.61532e+168 -1.94273e-05 5e-08
4.46997e+168 -1.94257e-05 5e-08
4.3292e+168 -1.94241e-05 5e-08
4.19285e+168 -1.94225e-05 5e-08
4.06081e+168 -1.94209e-05 5e-08
3.93292e+168 -1.94193e-05 5e-08
3.80906e+168 -1.94177e-05 5e-08
3.6891e+168 -1.94161e-05 5e-08
3.57292e+168 -1.94145e-05 5e-08
3.46039e+168 -1.94129e-05 5e-08
3.35141e+168 -1.94113e-05 5e-08
3.24586e+168 -1.94097e-05 5e-08
3.14364e+168 -1.94081e-05 5e-08
3.04464e+168 -1.94065e-05 5e-08
2.94875e+168 -1.94049e-05 5e-08
2.85589e+168 -1.94033e-05 5e-08
2.76594e+168 -1.94017e-05 5e-08
2.67883e+168 -1.94001e-05 5e-08
2.59447e+168 -1.93985e-05 5e-08
2.51276e+168 -1.93969e-05 5e-08
2.43362e+168 -1.93953e-05 5e-08
2.35698e+168 -1.93937e-05 5e-08
2.28275e+168 -1.93921e-05 5e-08
2.21086e+168 -1.93905e-05 5e-08
2.14123e+168 -1.93889e-05 5e-08
2.0738e+168 -1.93873e-05 5e-08
2.00849e+168 -1.93857e-05 5e-08
1.94523e+168 -1.93841e-05 5e-08
1.88397e+168 -1.93825e-05 5e-08
1.82464e+168 -1.93809e-05 5e-08
1.76717e+168 -1.93793e-05 5e-08
1.71152e+168 -1.93777e-05 5e-08
1.60541e+168 -1.93745e-05 5e-08
1.41253e+168 -1.93681e-05 5e-08
1.24282e+168 -1.93617e-05 5e-08
9.62118e+167 -1.93489e-05 5e-08
5.76593e+167 -1.93233e-05 5e-08
3.4555e+167 -1.92977e-05 5e-08
2.07087e+167 -1.92721e-05 5e-08
1.24106e+167 -1.92465e-05 5e-08
9.60758e+166 -1.92337e-05 5e-08
8.45326e+166 -1.92273e-05 5e-08
7.9292e+166 -1.92241e-05 5e-08
7.43763e+166 -1.92209e-05 5e-08
6.97653e+166 -1.92177e-05 5e-08
6.54402e+166 -1.92145e-05 5e-08
6.13833e+166 -1.92113e-05 5e-08
5.75778e+166 -1.92081e-05 5e-08
5.066e+166 -1.92017e-05 5e-08
4.45734e+166 -1.91953e-05 5e-08
3.45061e+166 -1.91825e-05 5e-08
2.06794e+166 -1.91569e-05 5e-08
1.23931e+166 -1.91313e-05 5e-08
7.42711e+165 -1.91057e-05 5e-08
4.45104e+165 -1.90801e-05 5e-08
3.44573e+165 -1.90673e-05 5e-08
3.03174e+165 -1.90609e-05 5e-08
2.84379e+165 -1.90577e-05 5e-08
2.66749e+165 -1.90545e-05 5e-08
2.50212e+165 -1.90513e-05 5e-08
2.347e+165 -1.90481e-05 5e-08
2.2015e+165 -1.90449e-05 5e-08
2.06501e+165 -1.90417e-05 5e-08
1.81691e+165 -1.90353e-05 5e-08
1.59861e+165 -1.90289e-05 5e-08
1.23755e+165 -1.90161e-05 5e-08
7.41661e+164 -1.89905e-05 5e-08
4.44474e+164 -1.89649e-05 5e-08
2.66372e+164 -1.89393e-05 5e-08
1.59635e+164 -1.89137e-05 5e-08
1.2358e+164 -1.89009e-05 5e-08
1.08733e+164 -1.88945e-05 5e-08
1.01992e+164 -1.88913e-05 5e-08
9.56688e+163 -1.88881e-05 5e-08
8.97378e+163 -1.88849e-05 5e-08
8.41745e+163 -1.88817e-05 5e-08
7.89561e+163 -1.88785e-05 5e-08
7.40612e+163 -1.88753e-05 5e-08
6.5163e+163 -1.88689e-05 5e-08
5.73339e+163 -1.88625e-05 5e-08
4.43846e+163 -1.88497e-05 5e-08
2.65995e+163 -1.88241e-05 5e-08
1.5941e+163 -1.87985e-05 5e-08
9.55335e+162 -1.87729e-05 5e-08
5.72529e+162 -1.87473e-05 5e-08
4.43218e+162 -1.87345e-05 5e-08
3.89967e+162 -1.87281e-05 5e-08
3.65791e+162 -1.87249e-05 5e-08
3.43114e+162 -1.87217e-05 5e-08
3.21843e+162 -1.87185e-05 5e-08
3.0189e+162 -1.87153e-05 5e-08
2.83174e+162 -1.87121e-05 5e-08
2.65619e+162 -1.87089e-05 5e-08
2.33706e+162 -1.87025e-05 5e-08
2.05627e+162 -1.86961e-05 5e-08
1.59184e+162 -1.86833e-05 5e-08
9.53985e+161 -1.86577e-05 5e-08
5.71719e+161 -1.86321e-05 5e-08
3.42629e+161 -1.86065e-05 5e-08
2.05336e+161 -1.85809e-05 5e-08
1.58959e+161 -1.85681e-05 5e-08
1.39861e+161 -1.85617e-05 5e-08
1.3119e+161 -1.85585e-05 5e-08
1.23057e+161 -1.85553e-05 5e-08
1.15428e+161 -1.85521e-05 5e-08
1.08272e+161 -1.85489e-05 5e-08
1.0156e+161 -1.85457e-05 5e-08
9.52636e+160 -1.85425e-05 5e-08
8.3818e+160 -1.85361e-05 5e-08
7.37475e+160 -1.85297e-05 5e-08
5.70911e+160 -1.85169e-05 5e-08
3.42144e+160 -1.84913e-05 5e-08
2.05046e+160 -1.84657e-05 5e-08
1.22883e+160 -1.84401e-05 5e-08
7.36433e+159 -1.84145e-05 5e-08
5.70103e+159 -1.84017e-05 5e-08
5.01607e+159 -1.83953e-05 5e-08
4.7051e+159 -1.83921e-05 5e-08
4.41341e+159 -1.83889e-05 5e-08
4.1398e+159 -1.83857e-05 5e-08
3.88315e+159 -1.83825e-05 5e-08
3.64242e+159 -1.83793e-05 5e-08
3.41661e+159 -1.83761e-05 5e-08
3.00611e+159 -1.83697e-05 5e-08
2.64494e+159 -1.83633e-05 5e-08
2.04756e+159 -1.83505e-05 5e-08
1.22709e+159 -1.83249e-05 5e-08
7.35391e+158 -1.82993e-05 5e-08
4.40717e+158 -1.82737e-05 5e-08
2.6412e+158 -1.82481e-05 5e-08
2.04466e+158 -1.82353e-05 5e-08
1.799e+158 -1.82289e-05 5e-08
1.68747e+158 -1.82257e-05 5e-08
1.58286e+158 -1.82225e-05 5e-08
1.48473e+158 -1.82193e-05 5e-08
1.39268e+158 -1.82161e-05 5e-08
1.30634e+158 -1.82129e-05 5e-08
1.22536e+158 -1.82097e-05 5e-08
1.07814e+158 -1.82033e-05 5e-08
9.48601e+157 -1.81969e-05 5e-08
7.34352e+157 -1.81841e-05 5e-08
4.40094e+157 -1.81585e-05 5e-08
2.63746e+157 -1.81329e-05 5e-08
1.58062e+157 -1.81073e-05 5e-08
9.4726e+156 -1.80817e-05 5e-08
7.33313e+156 -1.80689e-05 5e-08
6.45208e+156 -1.80625e-05 5e-08
6.05209e+156 -1.80593e-05 5e-08
5.67689e+156 -1.80561e-05 5e-08
5.32495e+156 -1.80529e-05 5e-08
4.99483e+156 -1.80497e-05 5e-08
4.68517e+156 -1.80465e-05 5e-08
4.39472e+156 -1.80433e-05 5e-08
3.86671e+156 -1.80369e-05 5e-08
3.40213e+156 -1.80305e-05 5e-08
2.63373e+156 -1.80177e-05 5e-08
1.57839e+156 -1.79921e-05 5e-08
9.4592e+155 -1.79665e-05 5e-08
5.66886e+155 -1.79409e-05 5e-08
3.39732e+155 -1.79153e-05 5e-08
2.63001e+155 -1.79025e-05 5e-08
2.31402e+155 -1.78961e-05 5e-08
2.17057e+155 -1.78929e-05 5e-08
2.036e+155 -1.78897e-05 5e-08
1.90978e+155 -1.78865e-05 5e-08
1.79138e+155 -1.78833e-05 5e-08
1.68033e+155 -1.78801e-05 5e-08
1.57615e+155 -1.78769e-05 5e-08
1.38678e+155 -1.78705e-05 5e-08
1.22017e+155 -1.78641e-05 5e-08
9.44583e+154 -1.78513e-05 5e-08
5.66084e+154 -1.78257e-05 5e-08
2.03312e+154 -1.77745e-05 5e-08
7.30207e+153 -1.77233e-05 5e-08
4.3761e+153 -1.76977e-05 5e-08
3.38772e+153 -1.76849e-05 5e-08
2.9807e+153 -1.76785e-05 5e-08
2.79591e+153 -1.76753e-05 5e-08
2.62258e+153 -1.76721e-05 5e-08
2.45999e+153 -1.76689e-05 5e-08
2.30749e+153 -1.76657e-05 5e-08
2.16443e+153 -1.76625e-05 5e-08
2.03025e+153 -1.76593e-05 5e-08
1.90438e+153 -1.76561e-05 5e-08
1.78632e+153 -1.76529e-05 5e-08
1.67558e+153 -1.76497e-05 5e-08
1.5717e+153 -1.76465e-05 5e-08
1.47426e+153 -1.76433e-05 5e-08
1.29714e+153 -1.76369e-05 5e-08
1.14129e+153 -1.76305e-05 5e-08
8.8352e+152 -1.76177e-05 5e-08
5.2949e+152 -1.75921e-05 5e-08
3.17321e+152 -1.75665e-05 5e-08
1.90169e+152 -1.75409e-05 5e-08
1.13968e+152 -1.75153e-05 5e-08
8.8227e+151 -1.75025e-05 5e-08
7.76269e+151 -1.74961e-05 5e-08
7.28144e+151 -1.74929e-05 5e-08
6.83003e+151 -1.74897e-05 5e-08
6.4066e+151 -1.74865e-05 5e-08
6.00942e+151 -1.74833e-05 5e-08
5.63687e+151 -1.74801e-05 5e-08
5.28741e+151 -1.74769e-05 5e-08
4.65214e+151 -1.74705e-05 5e-08
4.09321e+151 -1.74641e-05 5e-08
3.16872e+151 -1.74513e-05 5e-08
1.899e+151 -1.74257e-05 5e-08
1.13806e+151 -1.74001e-05 5e-08
6.82037e+150 -1.73745e-05 5e-08
4.08742e+150 -1.73489e-05 5e-08
3.16424e+150 -1.73361e-05 5e-08
2.78407e+150 -1.73297e-05 5e-08
2.61147e+150 -1.73265e-05 5e-08
2.44957e+150 -1.73233e-05 5e-08
2.29771e+150 -1.73201e-05 5e-08
2.15526e+150 -1.73169e-05 5e-08
2.02165e+150 -1.73137e-05 5e-08
1.89632e+150 -1.73105e-05 5e-08
1.66848e+150 -1.73041e-05 5e-08
1.46802e+150 -1.72977e-05 5e-08
1.13645e+150 -1.72849e-05 5e-08
4.39759e+173 -2.00005e-05 5e-08
4.3888e+173 -2.00004e-05 5e-08
4.38003e+173 -2.00003e-05 5e-08
4.37128e+173 -2.00002e-05 5e-08
4.36255e+173 -2.00001e-05 5e-08
4.35383e+173 -2e-05 5e-08
4.34513e+173 -1.99999e-05 5e-08
4.33645e+173 -1.99998e-05 5e-08
4.32779e+173 -1.99997e-05 5e-08
4.31914e+173 -1.99996e-05 5e-08
4.31051e+173 -1.99995e-05 5e-08
4.3019e+173 -1.99994e-05 5e-08
4.2933e+173 -1.99993e-05 5e-08
4.28472e+173 -1.99992e-05 5e-08
4.27616e+173 -1.99991e-05 5e-08
4.26762e+173 -1.9999e-05 5e-08
4.25909e+173 -1.99989e-05 5e-08
4.25058e+173 -1.99988e-05 5e-08
4.24209e+173 -1.99987e-05 5e-08
4.23361e+173 -1.99986e-05 5e-08
4.22516e+173 -1.99985e-05 5e-08
4.21671e+173 -1.99984e-05 5e-08
4.20829e+173 -1.99983e-05 5e-08
4.19988e+173 -1.99982e-05 5e-08
4.19149e+173 -1.99981e-05 5e-08
4.18311e+173 -1.9998e-05 5e-08
4.17476e+173 -1.99979e-05 5e-08
4.16642e+173 -1.99978e-05 5e-08
4.15809e+173 -1.99977e-05 5e-08
4.14978e+173 -1.99976e-05 5e-08
4.14149e+173 -1.99975e-05 5e-08
4.13322e+173 -1.99974e-05 5e-08
4.12496e+173 -1.99973e-05 5e-08
4.11672e+173 -1.99972e-05 5e-08
4.10849e+173 -1.99971e-05 5e-08
4.10028e+173 -1.9997e-05 5e-08
4.09209e+173 -1.99969e-05 5e-08
4.08392e+173 -1.99968e-05 5e-08
4.07576e+173 -1.99967e-05 5e-08
4.06761e+173 -1.99966e-05 5e-08
4.05949e+173 -1.99965e-05 5e-08
4.05137e+173 -1.99964e-05 5e-08
4.04328e+173 -1.99963e-05 5e-08
4.0352e+173 -1.99962e-05 5e-08
4.02714e+173 -1.99961e-05 5e-08
4.01909e+173 -1.9996e-05 5e-08
4.01106e+173 -1.99959e-05 5e-08
4.00305e+173 -1.99958e-05 5e-08
3.99505e+173 -1.99957e-05 5e-08
3.98707e+173 -1.99956e-05 5e-08
3.9791e+173 -1.99955e-05 5e-08
3.97115e+173 -1.99954e-05 5e-08
3.96322e+173 -1.99953e-05 5e-08
3.9553e+173 -1.99952e-05 5e-08
3.9474e+173 -1.99951e-05 5e-08
3.93951e+173 -1.9995e-05 5e-08
3.93164e+173 -1.99949e-05 5e-08
3.92378e+173 -1.99948e-05 5e-08
3.91594e+173 -1.99947e-05 5e-08
3.90812e+173 -1.99946e-05 5e-08
3.90031e+173 -1.99945e-05 5e-08
3.89252e+173 -1.99944e-05 5e-08
3.88474e+173 -1.99943e-05 5e-08
3.87698e+173 -1.99942e-05 5e-08
3.86923e+173 -1.99941e-05 5e-08
3.8615e+173 -1.9994e-05 5e-08
3.85379e+173 -1.99939e-05 5e-08
3.84609e+173 -1.99938e-05 5e-08
3.8384e+173 -1.99937e-05 5e-08
3.83073e+173 -1.99936e-05 5e-08
3.82308e+173 -1.99935e-05 5e-08
3.81544e+173 -1.99934e-05 5e-08
3.80782e+173 -1.99933e-05 5e-08
3.80021e+173 -1.99932e-05 5e-08
3.79262e+173 -1.99931e-05 5e-08
3.78504e+173 -1.9993e-05 5e-08
3.77748e+173 -1.99929e-05 5e-08
3.76993e+173 -1.99928e-05 5e-08
3.7624e+173 -1.99927e-05 5e-08
3.75488e+173 -1.99926e-05 5e-08
3.74738e+173 -1.99925e-05 5e-08
3.73989e+173 -1.99924e-05 5e-08
3.73242e+173 -1.99923e-05 5e-08
3.72496e+173 -1.99922e-05 5e-08
3.71752e+173 -1.99921e-05 5e-08
3.71009e+173 -1.9992e-05 5e-08
3.70268e+173 -1.99919e-05 5e-08
3.69528e+173 -1.99918e-05 5e-08
3.6879e+173 -1.99917e-05 5e-08
3.68053e+173 -1.99916e-05 5e-08
3.67317e+173 -1.99915e-05 5e-08
3.66584e+173 -1.99914e-05 5e-08
3.65851e+173 -1.99913e-05 5e-08
3.6512e+173 -1.99912e-05 5e-08
3.64391e+173 -1.99911e-05 5e-08
3.63663e+173 -1.9991e-05 5e-08
3.62936e+173 -1.99909e-05 5e-08
3.61487e+173 -1.99907e-05 5e-08
3.60044e+173 -1.99905e-05 5e-08
3.58607e+173 -1.99903e-05 5e-08
3.57175e+173 -1.99901e-05 5e-08
3.55749e+173 -1.99899e-05 5e-08
3.54329e+173 -1.99897e-05 5e-08
3.52915e+173 -1.99895e-05 5e-08
3.51506e+173 -1.99893e-05 5e-08
3.50103e+173 -1.99891e-05 5e-08
3.48705e+173 -1.99889e-05 5e-08
3.47313e+173 -1.99887e-05 5e-08
3.45927e+173 -1.99885e-05 5e-08
3.44546e+173 -1.99883e-05 5e-08
3.4317e+173 -1.99881e-05 5e-08
3.418e+173 -1.99879e-05 5e-08
3.40436e+173 -1.99877e-05 5e-08
3.39077e+173 -1.99875e-05 5e-08
3.37723e+173 -1.99873e-05 5e-08
3.36375e+173 -1.99871e-05 5e-08
3.35032e+173 -1.99869e-05 5e-08
3.33695e+173 -1.99867e-05 5e-08
3.32363e+173 -1.99865e-05 5e-08
3.31036e+173 -1.99863e-05 5e-08
3.29714e+173 -1.99861e-05 5e-08
3.28398e+173 -1.99859e-05 5e-08
3.27087e+173 -1.99857e-05 5e-08
3.25781e+173 -1.99855e-05 5e-08
3.24481e+173 -1.99853e-05 5e-08
3.23185e+173 -1.99851e-05 5e-08
3.21895e+173 -1.99849e-05 5e-08
3.2061e+173 -1.99847e-05 5e-08
3.1933e+173 -1.99845e-05 5e-08
3.18056e+173 -1.99843e-05 5e-08
3.16786e+173 -1.99841e-05 5e-08
3.15521e+173 -1.99839e-05 5e-08
3.14262e+173 -1.99837e-05 5e-08
3.13007e+173 -1.99835e-05 5e-08
3.11758e+173 -1.99833e-05 5e-08
3.10513e+173 -1.99831e-05 5e-08
3.09274e+173 -1.99829e-05 5e-08
3.08039e+173 -1.99827e-05 5e-08
3.06809e+173 -1.99825e-05 5e-08
3.05585e+173 -1.99823e-05 5e-08
3.04365e+173 -1.99821e-05 5e-08
3.0315e+173 -1.99819e-05 5e-08
3.01939e+173 -1.99817e-05 5e-08
3.00734e+173 -1.99815e-05 5e-08
2.99534e+173 -1.99813e-05 5e-08
2.98338e+173 -1.99811e-05 5e-08
2.97147e+173 -1.99809e-05 5e-08
2.95961e+173 -1.99807e-05 5e-08
2.94779e+173 -1.99805e-05 5e-08
2.93602e+173 -1.99803e-05 5e-08
2.9243e+173 -1.99801e-05 5e-08
2.91263e+173 -1.99799e-05 5e-08
2.901e+173 -1.99797e-05 5e-08
2.88942e+173 -1.99795e-05 5e-08
2.87789e+173 -1.99793e-05 5e-08
2.8664e+173 -1.99791e-05 5e-08
2.85496e+173 -1.99789e-05 5e-08
2.84356e+173 -1.99787e-05 5e-08
2.83221e+173 -1.99785e-05 5e-08
2.80964e+173 -1.99781e-05 5e-08
2.78725e+173 -1.99777e-05 5e-08
2.76504e+173 -1.99773e-05 5e-08
2.74301e+173 -1.99769e-05 5e-08
2.72115e+173 -1.99765e-05 5e-08
2.69947e+173 -1.99761e-05 5e-08
2.67796e+173 -1.99757e-05 5e-08
2.65662e+173 -1.99753e-05 5e-08
2.63546e+173 -1.99749e-05 5e-08
2.61446e+173 -1.99745e-05 5e-08
2.59362e+173 -1.99741e-05 5e-08
2.57296e+173 -1.99737e-05 5e-08
2.55246e+173 -1.99733e-05 5e-08
2.53212e+173 -1.99729e-05 5e-08
2.51194e+173 -1.99725e-05 5e-08
2.49193e+173 -1.99721e-05 5e-08
2.47207e+173 -1.99717e-05 5e-08
2.45237e+173 -1.99713e-05 5e-08
2.43283e+173 -1.99709e-05 5e-08
2.41345e+173 -1.99705e-05 5e-08
2.39422e+173 -1.99701e-05 5e-08
2.37514e+173 -1.99697e-05 5e-08
2.35621e+173 -1.99693e-05 5e-08
2.33744e+173 -1.99689e-05 5e-08
2.31881e+173 -1.99685e-05 5e-08
2.30034e+173 -1.99681e-05 5e-08
2.28201e+173 -1.99677e-05 5e-08
2.26383e+173 -1.99673e-05 5e-08
2.24579e+173 -1.99669e-05 5e-08
2.22789e+173 -1.99665e-05 5e-08
2.21014e+173 -1.99661e-05 5e-08
2.19253e+173 -1.99657e-05 5e-08
2.17506e+173 -1.99653e-05 5e-08
2.15773e+173 -1.99649e-05 5e-08
2.14054e+173 -1.99645e-05 5e-08
2.12348e+173 -1.99641e-05 5e-08
2.10656e+173 -1.99637e-05 5e-08
2.08977e+173 -1.99633e-05 5e-08
2.07312e+173 -1.99629e-05 5e-08
2.0566e+173 -1.99625e-05 5e-08
2.04022e+173 -1.99621e-05 5e-08
2.02396e+173 -1.99617e-05 5e-08
2.00783e+173 -1.99613e-05 5e-08
1.99183e+173 -1.99609e-05 5e-08
1.97596e+173 -1.99605e-05 5e-08
1.96022e+173 -1.99601e-05 5e-08
1.9446e+173 -1.99597e-05 5e-08
1.92911e+173 -1.99593e-05 5e-08
1.91373e+173 -1.99589e-05 5e-08
1.89848e+173 -1.99585e-05 5e-08
1.86835e+173 -1.99577e-05 5e-08
1.8387e+173 -1.99569e-05 5e-08
1.80951e+173 -1.99561e-05 5e-08
1.78079e+173 -1.99553e-05 5e-08
1.75252e+173 -1.99545e-05 5e-08
1.72471e+173 -1.99537e-05 5e-08
1.69733e+173 -1.99529e-05 5e-08
1.67039e+173 -1.99521e-05 5e-08
1.64387e+173 -1.99513e-05 5e-08
1.61778e+173 -1.99505e-05 5e-08
1.5921e+173 -1.99497e-05 5e-08
1.56683e+173 -1.99489e-05 5e-08
1.54196e+173 -1.99481e-05 5e-08
1.51749e+173 -1.99473e-05 5e-08
1.4934e+173 -1.99465e-05 5e-08
1.4697e+173 -1.99457e-05 5e-08
1.44637e+173 -1.99449e-05 5e-08
1.42341e+173 -1.99441e-05 5e-08
1.40082e+173 -1.99433e-05 5e-08
1.37858e+173 -1.99425e-05 5e-08
1.3567e+173 -1.99417e-05 5e-08
1.33517e+173 -1.99409e-05 5e-08
1.31397e+173 -1.99401e-05 5e-08
1.29312e+173 -1.99393e-05 5e-08
1.27259e+173 -1.99385e-05 5e-08
1.25239e+173 -1.99377e-05 5e-08
1.21295e+173 -1.99361e-05 5e-08
